thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
171,0,171,[np.float64(0.4537037037037037)],[np.float64(-0.22037037037037038)],[1],[0],[0],[1.6858012999873608],['target'],171,0,171,0,288.99456040002406,,10,288.98766820016317,288.99456040002406,288.99456040002406,0.014691299991682172,290.6735151000321,[np.float64(0.4537037037037037)],[np.float64(-0.22037037037037038)],[1],[0],[0],[1.6858012999873608],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
172,0,172,[np.float64(0.2518518518518518)],[np.float64(0.020370370370370372)],[1],[0],[0],[3.725137900095433],['target'],172,0,172,0,290.6887910000514,,5,290.68153290008195,290.6887910000514,290.6887910000514,0.007922000018879771,294.40672309999354,[np.float64(0.2518518518518518)],[np.float64(0.020370370370370372)],[1],[0],[0],[3.725137900095433],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
173,0,173,[np.float64(-0.2490740740740741)],[np.float64(0.21666666666666667)],[1],[0],[0],[1.7729730000719428],['target'],173,0,173,0,294.42194220004603,,5,294.41674540005624,294.42194220004603,294.42194220004603,0.009946699952706695,296.1897869000677,[np.float64(-0.2490740740740741)],[np.float64(0.21666666666666667)],[1],[0],[0],[1.7729730000719428],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
174,0,174,[np.float64(0.05092592592592592)],[np.float64(0.39814814814814814)],[1],[0],[0],[1.4078824000898749],['target'],174,0,174,0,296.20545890019275,,5,296.19850770011544,296.20545890019275,296.20545890019275,0.008577500004321337,297.60644320002757,[np.float64(0.05092592592592592)],[np.float64(0.39814814814814814)],[1],[0],[0],[1.4078824000898749],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
175,0,175,[np.float64(-0.32592592592592595)],[np.float64(0.3101851851851852)],[1],[0],[0],[1.3852301000151783],['target'],175,0,175,0,297.6285520000383,,10,297.6214268000331,297.6285520000383,297.6285520000383,0.014890799997374415,299.00673840008676,[np.float64(-0.32592592592592595)],[np.float64(0.3101851851851852)],[1],[0],[0],[1.3852301000151783],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
176,0,176,[np.float64(0.09351851851851851)],[np.float64(-0.1527777777777778)],[1],[0],[0],[1.3743559999857098],['target'],176,0,176,0,299.02229850017466,,5,299.01519880001433,299.02229850017466,299.02229850017466,0.00826429994776845,300.38959930022247,[np.float64(0.09351851851851851)],[np.float64(-0.1527777777777778)],[1],[0],[0],[1.3743559999857098],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
177,0,177,[np.float64(-0.2564814814814815)],[np.float64(-0.004629629629629629)],[1],[0],[0],[1.2752504001837224],['target'],177,0,177,0,300.40544910007156,,5,300.3976443000138,300.40544910007156,300.40544910007156,0.00796939991414547,301.67293950007297,[np.float64(-0.2564814814814815)],[np.float64(-0.004629629629629629)],[1],[0],[0],[1.2752504001837224],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
178,0,178,[np.float64(0.44814814814814813)],[np.float64(-0.17314814814814813)],[1],[0],[0],[2.034666399937123],['target'],178,0,178,0,301.6951928001363,,10,301.6881955000572,301.6951928001363,301.6951928001363,0.015182599890977144,303.7229073999915,[np.float64(0.44814814814814813)],[np.float64(-0.17314814814814813)],[1],[0],[0],[2.034666399937123],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
179,0,179,[np.float64(-0.4324074074074074)],[np.float64(-0.16018518518518518)],[1],[0],[0],[1.8751250999048352],['target'],179,0,179,0,303.7387449000962,,5,303.73124530003406,303.7387449000962,303.7387449000962,0.008243500022217631,305.60641560005024,[np.float64(-0.4324074074074074)],[np.float64(-0.16018518518518518)],[1],[0],[0],[1.8751250999048352],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
180,0,180,[np.float64(-0.1712962962962963)],[np.float64(-0.17037037037037037)],[1],[0],[0],[1.1921566999517381],['target'],180,0,180,0,305.62197670014575,,5,305.61453550006263,305.62197670014575,305.62197670014575,0.008045400027185678,306.8067478002049,[np.float64(-0.1712962962962963)],[np.float64(-0.17037037037037037)],[1],[0],[0],[1.1921566999517381],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
181,0,181,[np.float64(-0.3527777777777778)],[np.float64(0.016666666666666666)],[1],[0],[0],[1.257564099971205],['target'],181,0,181,0,306.8221368000377,,5,306.81537740002386,306.8221368000377,306.8221368000377,0.0085207000374794,308.07300010020845,[np.float64(-0.3527777777777778)],[np.float64(0.016666666666666666)],[1],[0],[0],[1.257564099971205],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
182,0,182,[np.float64(0.5046296296296297)],[np.float64(-0.47129629629629627)],[1],[0],[0],[2.0666145000141114],['target'],182,0,182,0,308.0963719000574,,10,308.08944780007005,308.0963719000574,308.0963719000574,0.01634680014103651,310.15613190014847,[np.float64(0.5046296296296297)],[np.float64(-0.47129629629629627)],[1],[0],[0],[2.0666145000141114],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
183,0,183,[np.float64(-0.14166666666666666)],[np.float64(-0.1824074074074074)],[1],[0],[0],[1.3398902001790702],['target'],183,0,183,0,310.1720786001533,,5,310.1665663002059,310.1720786001533,310.1720786001533,0.01027899980545044,311.5065081000794,[np.float64(-0.14166666666666666)],[np.float64(-0.1824074074074074)],[1],[0],[0],[1.3398902001790702],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
184,0,184,[np.float64(-0.4425925925925926)],[np.float64(0.2037037037037037)],[1],[0],[0],[1.3421219000592828],[None],184,0,184,0,311.5220694001764,,5,311.5144825000316,311.5220694001764,311.5220694001764,0.007887599989771843,312.8566569001414,[np.float64(-0.4425925925925926)],[np.float64(0.2037037037037037)],[1],[0],[0],[1.3421219000592828],[None],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
185,0,185,[np.float64(0.019444444444444445)],[np.float64(0.4759259259259259)],[1],[0],[0],[1.7087283001746982],['target'],185,0,185,0,312.87198370019905,,5,312.8649711001199,312.87198370019905,312.87198370019905,0.008227499900385737,314.5737554000225,[np.float64(0.019444444444444445)],[np.float64(0.4759259259259259)],[1],[0],[0],[1.7087283001746982],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
186,0,186,[np.float64(-0.21944444444444444)],[np.float64(-0.17592592592592593)],[1],[0],[0],[1.4017914000432938],['target'],186,0,186,0,314.5952626999933,,10,314.5882716001943,314.5952626999933,314.5952626999933,0.014427600195631385,315.9901092001237,[np.float64(-0.21944444444444444)],[np.float64(-0.17592592592592593)],[1],[0],[0],[1.4017914000432938],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
187,0,187,[np.float64(-0.48703703703703705)],[np.float64(0.14722222222222223)],[1],[0],[0],[1.2820099999662489],['target'],187,0,187,0,316.014488800196,,10,316.0072226000484,316.014488800196,316.014488800196,0.0170225000474602,317.2892773000058,[np.float64(-0.48703703703703705)],[np.float64(0.14722222222222223)],[1],[0],[0],[1.2820099999662489],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
188,0,188,[np.float64(-0.2074074074074074)],[np.float64(0.3972222222222222)],[1],[0],[0],[1.2985491000581533],['target'],188,0,188,0,317.31590520008467,,10,317.3075245001819,317.31590520008467,317.31590520008467,0.01816749991849065,318.6061138000805,[np.float64(-0.2074074074074074)],[np.float64(0.3972222222222222)],[1],[0],[0],[1.2985491000581533],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
189,0,189,[np.float64(0.41944444444444445)],[np.float64(0.39444444444444443)],[1],[0],[0],[2.289647900033742],['target'],189,0,189,0,318.62204520008527,,5,318.61646270006895,318.62204520008527,318.62204520008527,0.010235700057819486,320.90615600021556,[np.float64(0.41944444444444445)],[np.float64(0.39444444444444443)],[1],[0],[0],[2.289647900033742],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
190,0,190,[np.float64(-0.5)],[np.float64(-0.2490740740740741)],[1],[0],[0],[2.8424379001371562],['target'],190,0,190,0,320.92197940009646,,5,320.9139308000449,320.92197940009646,320.92197940009646,0.007698999950662255,323.75642230012454,[np.float64(-0.5)],[np.float64(-0.2490740740740741)],[1],[0],[0],[2.8424379001371562],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
191,0,191,[np.float64(0.3101851851851852)],[np.float64(0.1638888888888889)],[1],[0],[0],[2.0678727999329567],['target'],191,0,191,0,323.7789216001984,,10,323.772094800137,323.7789216001984,323.7789216001984,0.015579500002786517,325.840043600183,[np.float64(0.3101851851851852)],[np.float64(0.1638888888888889)],[1],[0],[0],[2.0678727999329567],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
192,0,192,[np.float64(-0.5027777777777778)],[np.float64(-0.21296296296296297)],[1],[0],[0],[2.4139000000432134],['target'],192,0,192,0,325.86724020005204,,5,325.8591063001659,325.86724020005204,325.86724020005204,0.018911899998784065,328.2730440001469,[np.float64(-0.5027777777777778)],[np.float64(-0.21296296296296297)],[1],[0],[0],[2.4139000000432134],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
193,0,193,[np.float64(-0.13240740740740742)],[np.float64(0.23981481481481481)],[1],[0],[0],[1.7421218999661505],['target'],193,0,193,0,328.2885058000684,,5,328.2813515001908,328.2885058000684,328.2885058000684,0.008225500117987394,330.02352130017243,[np.float64(-0.13240740740740742)],[np.float64(0.23981481481481481)],[1],[0],[0],[1.7421218999661505],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
194,0,194,[np.float64(-0.4842592592592593)],[np.float64(-0.07314814814814814)],[1],[0],[0],[1.5754529000259936],['target'],194,0,194,0,330.0572896001395,,10,330.0476649000775,330.0572896001395,330.0572896001395,0.024067600024864078,331.62325270008296,[np.float64(-0.4842592592592593)],[np.float64(-0.07314814814814814)],[1],[0],[0],[1.5754529000259936],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
195,0,195,[np.float64(-0.18611111111111112)],[np.float64(-0.18518518518518517)],[1],[0],[0],[2.5489382999949157],['target'],195,0,195,0,331.64532360015437,,5,331.6404488000553,331.64532360015437,331.64532360015437,0.0168161999899894,334.1894327001646,[np.float64(-0.18611111111111112)],[np.float64(-0.18518518518518517)],[1],[0],[0],[2.5489382999949157],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
196,0,196,[np.float64(-0.47962962962962963)],[np.float64(0.40555555555555556)],[1],[0],[0],[1.5291897000279278],['target'],196,0,196,0,334.22113560000435,,10,334.2114211001899,334.22113560000435,334.22113560000435,0.02191160013899207,335.74071710021235,[np.float64(-0.47962962962962963)],[np.float64(0.40555555555555556)],[1],[0],[0],[1.5291897000279278],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
197,0,197,[np.float64(-0.022222222222222223)],[np.float64(0.10462962962962963)],[1],[0],[0],[1.5850365001242608],[None],197,0,197,0,335.78403820004314,,10,335.7722197000403,335.78403820004314,335.78403820004314,0.031221100129187107,337.35734420013614,[np.float64(-0.022222222222222223)],[np.float64(0.10462962962962963)],[1],[0],[0],[1.5850365001242608],[None],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
198,0,198,[np.float64(-0.3416666666666667)],[np.float64(0.30092592592592593)],[1],[0],[0],[1.313667600043118],['target'],198,0,198,0,337.3860101001337,,5,337.37669950001873,337.3860101001337,337.3860101001337,0.01913799997419119,338.6905253001023,[np.float64(-0.3416666666666667)],[np.float64(0.30092592592592593)],[1],[0],[0],[1.313667600043118],['target'],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
199,0,199,[np.float64(-0.41388888888888886)],[np.float64(0.4074074074074074)],[1],[0],[0],[1.028065700083971],[None],199,0,199,0,338.7194496002048,,5,338.7114309000317,338.7194496002048,338.7194496002048,0.02054570009931922,339.73952870001085,[np.float64(-0.41388888888888886)],[np.float64(0.4074074074074074)],[1],[0],[0],[1.028065700083971],[None],p1,001,2025-09-30_17h49.18.666,visual search,,2025.1.1,60.15906053461426,2025-09-30 17h49.26.747166 +0530,
