21.9163 	EXP 	text: autoDraw = True
22.5843 	DATA 	Keypress: b
22.6001 	EXP 	Device response: <KeyPress from None: t=22.583243200089782, value=b, duration=None>
22.6004 	EXP 	New trial (rep=4, index=3): <Trial 19 (3 in rep 4) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 19, 'thisTrialN': 3, 'thisRepN': 4}>
22.6162 	EXP 	fixation: autoDraw = False
22.6162 	EXP 	text: autoDraw = False
22.6162 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
22.6162 	EXP 	text: height = np.float64(0.05)
22.6162 	EXP 	text: height = np.float64(0.05)
22.6162 	EXP 	text: height = np.float64(0.05)
22.6162 	EXP 	text: text = 'BLUE'
22.6162 	EXP 	fixation: autoDraw = True
22.7500 	EXP 	Device response: <KeyPress from None: t=22.583243200089782, value=b, duration=0.16578989999834448>
23.0996 	INFO 	Keyboard events cleared
23.0995 	EXP 	fixation: autoDraw = False
23.0995 	EXP 	text: autoDraw = True
23.6334 	EXP 	Device response: <KeyPress from None: t=23.62750100006815, value=r, duration=None>
23.6337 	EXP 	New trial (rep=5, index=0): <Trial 20 (0 in rep 5) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 20, 'thisTrialN': 0, 'thisRepN': 5}>
23.6391 	DATA 	Keypress: r
23.6496 	EXP 	fixation: autoDraw = False
23.6496 	EXP 	text: autoDraw = False
23.6496 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
23.6496 	EXP 	text: height = np.float64(0.05)
23.6496 	EXP 	text: height = np.float64(0.05)
23.6496 	EXP 	text: height = np.float64(0.05)
23.6496 	EXP 	text: text = 'RED'
23.6496 	EXP 	fixation: autoDraw = True
23.8334 	EXP 	Device response: <KeyPress from None: t=23.62750100006815, value=r, duration=0.19610780000220984>
24.1331 	INFO 	Keyboard events cleared
24.1329 	EXP 	fixation: autoDraw = False
24.1329 	EXP 	text: autoDraw = True
24.6178 	DATA 	Keypress: b
24.6336 	EXP 	Device response: <KeyPress from None: t=24.61714920005761, value=b, duration=None>
24.6341 	EXP 	New trial (rep=5, index=1): <Trial 21 (1 in rep 5) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 21, 'thisTrialN': 1, 'thisRepN': 5}>
24.6496 	EXP 	fixation: autoDraw = False
24.6496 	EXP 	text: autoDraw = False
24.6496 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
24.6496 	EXP 	text: height = np.float64(0.05)
24.6496 	EXP 	text: height = np.float64(0.05)
24.6496 	EXP 	text: height = np.float64(0.05)
24.6496 	EXP 	text: text = 'BLUE'
24.6496 	EXP 	fixation: autoDraw = True
24.8165 	EXP 	Device response: <KeyPress from None: t=24.61714920005761, value=b, duration=0.18646130000706762>
25.1330 	INFO 	Keyboard events cleared
25.1329 	EXP 	fixation: autoDraw = False
25.1329 	EXP 	text: autoDraw = True
25.5012 	DATA 	Keypress: r
25.5167 	EXP 	Device response: <KeyPress from None: t=25.50051090004854, value=r, duration=None>
25.5170 	EXP 	New trial (rep=5, index=2): <Trial 22 (2 in rep 5) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'c', 'correct_res': 'r', 'thisN': 22, 'thisTrialN': 2, 'thisRepN': 5}>
25.5338 	EXP 	fixation: autoDraw = False
25.5338 	EXP 	text: autoDraw = False
25.5338 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
25.5338 	EXP 	text: height = np.float64(0.05)
25.5338 	EXP 	text: height = np.float64(0.05)
25.5338 	EXP 	text: height = np.float64(0.05)
25.5338 	EXP 	text: text = 'RED'
25.5338 	EXP 	fixation: autoDraw = True
25.6833 	EXP 	Device response: <KeyPress from None: t=25.50051090004854, value=r, duration=0.16950089996680617>
26.0164 	INFO 	Keyboard events cleared
26.0163 	EXP 	fixation: autoDraw = False
26.0163 	EXP 	text: autoDraw = True
26.4833 	EXP 	Device response: <KeyPress from None: t=26.47079000005033, value=r, duration=None>
26.4835 	EXP 	New trial (rep=5, index=3): <Trial 23 (3 in rep 5) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'c', 'correct_res': 'b', 'thisN': 23, 'thisTrialN': 3, 'thisRepN': 5}>
26.4876 	DATA 	Keypress: r
26.4998 	EXP 	fixation: autoDraw = False
26.4998 	EXP 	text: autoDraw = False
26.4998 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
26.4998 	EXP 	text: height = np.float64(0.05)
26.4998 	EXP 	text: height = np.float64(0.05)
26.4998 	EXP 	text: height = np.float64(0.05)
26.4998 	EXP 	text: text = 'BLUE'
26.4998 	EXP 	fixation: autoDraw = True
26.6333 	EXP 	Device response: <KeyPress from None: t=26.47079000005033, value=r, duration=0.14739419997204095>
26.9831 	INFO 	Keyboard events cleared
26.9829 	EXP 	fixation: autoDraw = False
26.9829 	EXP 	text: autoDraw = True
27.4001 	EXP 	Device response: <KeyPress from None: t=27.38477630005218, value=b, duration=None>
27.4003 	EXP 	New trial (rep=6, index=0): <Trial 24 (0 in rep 6) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'c', 'correct_res': 'r', 'thisN': 24, 'thisTrialN': 0, 'thisRepN': 6}>
27.4032 	DATA 	Keypress: b
