thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
171,0,171,[np.float64(-0.027777777777777776)],[np.float64(-0.06574074074074074)],[1],[0],[0],[1.5229457998648286],['target'],171,0,171,0,370.7555743998382,,5,370.7488704000134,370.7555743998382,370.7555743998382,0.01059080008417368,372.2718697998207,[np.float64(-0.027777777777777776)],[np.float64(-0.06574074074074074)],[1],[0],[0],[1.5229457998648286],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
172,0,172,[np.float64(-0.44537037037037036)],[np.float64(-0.38055555555555554)],[1],[0],[0],[1.620478600030765],['target'],172,0,172,0,372.29099449981004,,5,372.28485439997166,372.29099449981004,372.29099449981004,0.01285429997369647,373.9054036999587,[np.float64(-0.44537037037037036)],[np.float64(-0.38055555555555554)],[1],[0],[0],[1.620478600030765],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
173,0,173,[np.float64(0.32037037037037036)],[np.float64(0.39814814814814814)],[1],[0],[0],[2.1553438000846654],['target'],173,0,173,0,373.94324669986963,,10,373.93308829981834,373.94324669986963,373.94324669986963,0.027546999976038933,376.0884771000128,[np.float64(0.32037037037037036)],[np.float64(0.39814814814814814)],[1],[0],[0],[2.1553438000846654],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
174,0,174,[np.float64(-0.012962962962962963)],[np.float64(-0.3138888888888889)],[1],[0],[0],[2.0742524000816047],['target'],174,0,174,0,376.126741199987,,10,376.1147735998966,376.126741199987,376.126741199987,0.026213200064375997,378.1891087999102,[np.float64(-0.012962962962962963)],[np.float64(-0.3138888888888889)],[1],[0],[0],[2.0742524000816047],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
175,0,175,[np.float64(0.016666666666666666)],[np.float64(0.39814814814814814)],[1],[0],[0],[1.7065971000120044],['target'],175,0,175,0,378.22403359995224,,10,378.21555850002915,378.22403359995224,378.22403359995224,0.02619810006581247,379.9222322998103,[np.float64(0.016666666666666666)],[np.float64(0.39814814814814814)],[1],[0],[0],[1.7065971000120044],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
176,0,176,[np.float64(0.007407407407407408)],[np.float64(-0.3416666666666667)],[1],[0],[0],[1.9620312999468297],['target'],176,0,176,0,379.9545145998709,,10,379.944759799866,379.9545145998709,379.9545145998709,0.02239279984496534,381.90696879988536,[np.float64(0.007407407407407408)],[np.float64(-0.3416666666666667)],[1],[0],[0],[1.9620312999468297],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
177,0,177,[np.float64(0.21481481481481482)],[np.float64(-0.3925925925925926)],[1],[0],[0],[3.1769284000620246],['target'],177,0,177,0,381.9531929998193,,10,381.94469429994933,381.9531929998193,381.9531929998193,0.03723879996687174,385.12173140002415,[np.float64(0.21481481481481482)],[np.float64(-0.3925925925925926)],[1],[0],[0],[3.1769284000620246],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
178,0,178,[np.float64(0.35555555555555557)],[np.float64(-0.049074074074074076)],[1],[0],[0],[1.3089407999068499],['target'],178,0,178,0,385.1553777998779,,5,385.1468521999195,385.1553777998779,385.1553777998779,0.024883200181648135,386.4558397999499,[np.float64(0.35555555555555557)],[np.float64(-0.049074074074074076)],[1],[0],[0],[1.3089407999068499],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
179,0,179,[np.float64(0.46944444444444444)],[np.float64(-0.31666666666666665)],[1],[0],[0],[1.6812543999403715],['target'],179,0,179,0,386.50134680001065,,10,386.49115389981307,386.50134680001065,386.50134680001065,0.03511300007812679,388.1725669999141,[np.float64(0.46944444444444444)],[np.float64(-0.31666666666666665)],[1],[0],[0],[1.6812543999403715],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
180,0,180,[np.float64(-0.24166666666666667)],[np.float64(-0.04259259259259259)],[1],[0],[0],[1.6442342000082135],['target'],180,0,180,0,388.2006110998336,,5,388.1944402998779,388.2006110998336,388.2006110998336,0.021438899915665388,389.8387827000115,[np.float64(-0.24166666666666667)],[np.float64(-0.04259259259259259)],[1],[0],[0],[1.6442342000082135],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
181,0,181,[np.float64(-0.1259259259259259)],[np.float64(0.2324074074074074)],[1],[0],[0],[1.72806330001913],['target'],181,0,181,0,389.8693429999985,,10,389.86062739999034,389.8693429999985,389.8693429999985,0.021701399935409427,391.5887945999857,[np.float64(-0.1259259259259259)],[np.float64(0.2324074074074074)],[1],[0],[0],[1.72806330001913],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
182,0,182,[np.float64(0.18796296296296297)],[np.float64(-0.4185185185185185)],[1],[0],[0],[2.0267378001008183],['target'],182,0,182,0,391.6221679998562,,10,391.61232399987057,391.6221679998562,391.6221679998562,0.02323579997755587,393.63917779992335,[np.float64(0.18796296296296297)],[np.float64(-0.4185185185185185)],[1],[0],[0],[2.0267378001008183],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
183,0,183,[np.float64(-0.009259259259259259)],[np.float64(0.28425925925925927)],[1],[0],[0],[1.451117099961266],['target'],183,0,183,0,393.68203020002693,,10,393.67203189991415,393.68203020002693,393.68203020002693,0.032552999909967184,395.12328889989294,[np.float64(-0.009259259259259259)],[np.float64(0.28425925925925927)],[1],[0],[0],[1.451117099961266],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
184,0,184,[np.float64(-0.4648148148148148)],[np.float64(-0.19722222222222222)],[1],[0],[0],[2.6064408998936415],['target'],184,0,184,0,395.15975629980676,,10,395.1491109000053,395.15975629980676,395.15975629980676,0.02554429997690022,397.75562359998,[np.float64(-0.4648148148148148)],[np.float64(-0.19722222222222222)],[1],[0],[0],[2.6064408998936415],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
185,0,185,[np.float64(0.2935185185185185)],[np.float64(-0.30092592592592593)],[1],[0],[0],[6.290344999870285],['target'],185,0,185,0,397.77390279993415,,5,397.7660552999005,397.77390279993415,397.77390279993415,0.01024980004876852,404.0565235998947,[np.float64(0.2935185185185185)],[np.float64(-0.30092592592592593)],[1],[0],[0],[6.290344999870285],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
186,0,186,[np.float64(-0.03888888888888889)],[np.float64(0.375)],[1],[0],[0],[8.482588999904692],[None],186,0,186,0,404.080440599937,,5,404.0737953998614,404.080440599937,404.080440599937,0.017003600019961596,412.55652139987797,[np.float64(-0.03888888888888889)],[np.float64(0.375)],[1],[0],[0],[8.482588999904692],[None],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
187,0,187,[np.float64(0.362962962962963)],[np.float64(0.21666666666666667)],[1],[0],[0],[2.290070899995044],['target'],187,0,187,0,412.59582069981843,,5,412.5823861998506,412.59582069981843,412.59582069981843,0.025561700109392405,414.8725383998826,[np.float64(0.362962962962963)],[np.float64(0.21666666666666667)],[1],[0],[0],[2.290070899995044],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
188,0,188,[np.float64(0.08333333333333333)],[np.float64(-0.13703703703703704)],[1],[0],[0],[1.3914475999772549],[None],188,0,188,0,414.9085809998214,,5,414.8978032998275,414.9085809998214,414.9085809998214,0.025075200013816357,416.289391099941,[np.float64(0.08333333333333333)],[np.float64(-0.13703703703703704)],[1],[0],[0],[1.3914475999772549],[None],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
189,0,189,[np.float64(-0.12685185185185185)],[np.float64(0.24074074074074073)],[1],[0],[0],[1.5432058000005782],['target'],189,0,189,0,416.31938349991105,,5,416.31229029991664,416.31938349991105,416.31938349991105,0.022433300036937,417.8555397999007,[np.float64(-0.12685185185185185)],[np.float64(0.24074074074074073)],[1],[0],[0],[1.5432058000005782],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
190,0,190,[np.float64(0.42962962962962964)],[np.float64(-0.2972222222222222)],[1],[0],[0],[2.4974779998883605],['target'],190,0,190,0,417.8839267999865,,5,417.87481559999287,417.8839267999865,417.8839267999865,0.019202399998903275,420.3723477998283,[np.float64(0.42962962962962964)],[np.float64(-0.2972222222222222)],[1],[0],[0],[2.4974779998883605],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
191,0,191,[np.float64(-0.1425925925925926)],[np.float64(0.31574074074074077)],[1],[0],[0],[1.8350168000906706],['target'],191,0,191,0,420.3991163999308,,5,420.3880223999731,420.3991163999308,420.3991163999308,0.01555410004220903,422.2231330999639,[np.float64(-0.1425925925925926)],[np.float64(0.31574074074074077)],[1],[0],[0],[1.8350168000906706],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
192,0,192,[np.float64(-0.046296296296296294)],[np.float64(0.18425925925925926)],[1],[0],[0],[1.1577037000097334],['target'],192,0,192,0,422.25869019981474,,5,422.2475105000194,422.25869019981474,422.25869019981474,0.024180500069633126,423.40530400001444,[np.float64(-0.046296296296296294)],[np.float64(0.18425925925925926)],[1],[0],[0],[1.1577037000097334],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
193,0,193,[np.float64(-0.3194444444444444)],[np.float64(0.17222222222222222)],[1],[0],[0],[1.5219173999503255],['target'],193,0,193,0,423.46620209980756,,10,423.44957069982775,423.46620209980756,423.46620209980756,0.044065700145438313,424.97153640002944,[np.float64(-0.3194444444444444)],[np.float64(0.17222222222222222)],[1],[0],[0],[1.5219173999503255],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
194,0,194,[np.float64(0.23055555555555557)],[np.float64(-0.29814814814814816)],[1],[0],[0],[1.920553799951449],[None],194,0,194,0,424.99266500002705,,5,424.9852630998939,424.99266500002705,424.99266500002705,0.013577200006693602,426.9059166999068,[np.float64(0.23055555555555557)],[np.float64(-0.29814814814814816)],[1],[0],[0],[1.920553799951449],[None],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
195,0,195,[np.float64(0.05740740740740741)],[np.float64(-0.2740740740740741)],[1],[0],[0],[1.1883614999242127],['target'],195,0,195,0,426.94369590003043,,10,426.9334275999572,426.94369590003043,426.94369590003043,0.02730760001577437,428.12189539987594,[np.float64(0.05740740740740741)],[np.float64(-0.2740740740740741)],[1],[0],[0],[1.1883614999242127],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
196,0,196,[np.float64(-0.2324074074074074)],[np.float64(-0.013888888888888888)],[1],[0],[0],[1.3062567000743002],['target'],196,0,196,0,428.1585515998304,,10,428.1489938998129,428.1585515998304,428.1585515998304,0.026841399958357215,429.45530119980685,[np.float64(-0.2324074074074074)],[np.float64(-0.013888888888888888)],[1],[0],[0],[1.3062567000743002],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
197,0,197,[np.float64(-0.49907407407407406)],[np.float64(-0.39814814814814814)],[1],[0],[0],[2.1014870998915285],['target'],197,0,197,0,429.4783063000068,,5,429.47114229993895,429.4783063000068,429.4783063000068,0.015726200072094798,431.5727468000259,[np.float64(-0.49907407407407406)],[np.float64(-0.39814814814814814)],[1],[0],[0],[2.1014870998915285],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
198,0,198,[np.float64(0.41944444444444445)],[np.float64(-0.012962962962962963)],[1],[0],[0],[1.9619561999570578],['target'],198,0,198,0,431.5993380998261,,5,431.59339129994623,431.5993380998261,431.5993380998261,0.020425300113856792,433.55545419990085,[np.float64(0.41944444444444445)],[np.float64(-0.012962962962962963)],[1],[0],[0],[1.9619561999570578],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
199,0,199,[np.float64(-0.07222222222222222)],[np.float64(-0.14537037037037037)],[1],[0],[0],[1.6244338999968022],['target'],199,0,199,0,433.5899836998433,,5,433.58131289994344,433.5899836998433,433.5899836998433,0.025650100084021688,435.205898999935,[np.float64(-0.07222222222222222)],[np.float64(-0.14537037037037037)],[1],[0],[0],[1.6244338999968022],['target'],p2,001,2025-09-30_19h11.00.401,visual search,,2025.1.1,60.04523807732325,2025-09-30 19h12.42.156922 +0530,
